customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region
1356,joshua rodriguez,33,73698,72467,home,yes,east
1357,alexander martin,64,70379,74561,vacation,yes,east
1358,alexis thompson,58,115196,44584,business,no,east
1359,david phillips,49,122275,29176,business,yes,east
1360,teresa williams,39,28812,50540,medical,no,east
1361,jeffrey wright,55,42270,48305,home,yes,east
1362,grace mitchell,61,48978,40273,car,no,east
1363,sandra burke,47,36531,45369,vacation,no,east
1364,steven hunter,51,53783,47827,vacation,no,east
1365,stacy ortiz,23,85019,46930,medical,yes,east
1366,anthony hernandez,55,38236,69334,home,no,east
1367,willie ponce,44,142485,6462,vacation,yes,east
1368,john bailey,27,55093,53479,home,no,east
1369,gregory luna,55,94683,10449,education,no,east
1370,jeffery brown,41,43515,61038,car,yes,east
1371,micheal bryant,21,118806,63760,education,no,east
1372,helen morgan,64,27759,48190,business,yes,east
1373,jennifer davis,26,134274,33163,car,yes,east
1374,courtney ross,59,50316,51242,education,yes,east
1375,bill bowman,54,93412,35953,education,no,east
1376,timothy hall,38,70480,42799,car,no,east
1377,brian dean,45,38332,15288,home,no,east
1378,jacob huynh,35,100439,30473,business,no,east
1379,bradley wade,52,74207,30591,medical,no,east
1380,steven daniels,62,126666,31391,vacation,yes,east
1381,amber jarvis,38,68819,12877,medical,no,east
1382,bryce sweeney,51,83150,76127,medical,yes,east
1383,brandi jackson,49,142744,55550,business,no,east
1384,kimberly rodriguez,35,78902,13494,car,no,east
1385,darlene fuller,43,34198,3078,car,yes,east
1386,lisa phillips,58,128307,11977,car,yes,east
1387,isaiah casey,61,40732,35593,medical,yes,east
1388,aaron wheeler,31,131209,72754,home,no,east
1389,michelle mason,35,111023,74265,education,no,east
1390,bryan smith,43,80419,5723,medical,yes,east
1391,kim sherman,23,26781,12773,business,yes,east
1392,daniel fernandez,39,103948,52510,car,no,east
1393,vickie martin,21,75141,70301,education,yes,east
1394,dawn tran,44,122090,36572,car,yes,east
1395,shannon rhodes,31,86277,74185,car,yes,east
1396,brian mendoza,50,134660,41759,car,no,east
1397,madison mejia,31,81704,17539,vacation,no,east
1398,megan ochoa,59,56485,43593,home,no,east
1399,victor gonzalez,21,79351,48022,education,yes,east
1400,sara aguilar,32,143057,63765,medical,yes,east
1401,diana english,24,51654,36051,home,no,east
1402,stephanie douglas,45,58145,53730,vacation,no,east
1403,laura williams,28,76529,48242,business,yes,east
1404,austin jones,35,129349,69159,vacation,no,east
1405,tyler chang,63,71378,36312,business,yes,east
1406,roger mclaughlin,50,41665,10586,vacation,no,east
1407,brian mendoza,60,87475,64076,medical,no,east
1408,cory wright,52,103462,65399,education,no,east
1409,ashley hudson,64,109839,21131,medical,no,east
1410,kelly barnes,55,72802,18020,home,no,east
1411,robert morris,41,102892,77771,education,no,east
1412,kelly hill,51,64752,62523,business,yes,east
1413,scott osborne,56,61362,78043,education,yes,east
1414,karen white,47,75990,66477,education,yes,east
1415,carlos miller,64,72126,74244,education,no,east
1416,debbie robinson,28,103160,73067,medical,no,east
1417,latasha cummings,43,64338,66101,car,no,east
1418,jennifer jones,43,118004,34782,home,yes,east
1419,thomas phelps,62,121464,32904,education,no,east
1420,hannah smith,53,115326,69102,education,yes,east
1421,sarah smith,33,46114,38503,medical,no,east
1422,richard price,59,119630,79245,home,yes,east
1423,mary graham,55,27120,56200,home,yes,east
1424,steven avila,36,135289,65927,business,yes,east
1425,yolanda walters,32,126174,55050,home,no,east
1426,april nichols,51,25785,37232,home,yes,east
1427,maria lee,25,81925,67021,education,no,east
1428,william garcia,60,91473,45914,car,yes,east
1429,elizabeth crawford,64,133185,66856,education,yes,east
1430,roberta burns,45,54969,49798,vacation,no,east
1431,brian thomas,41,90236,51786,medical,yes,east
1432,lisa perez,23,118823,41382,home,yes,east
1433,robert zimmerman,30,132752,26473,car,no,east
1434,sara crawford,43,126416,35921,education,yes,east
1435,michelle richard,37,41297,32995,vacation,yes,east
1436,christopher reeves,62,47816,23450,business,yes,east
1437,deanna kramer,55,146386,52302,medical,yes,east
1438,kayla hopkins,45,130741,76673,vacation,yes,east
1439,robert miller,22,95070,18765,medical,yes,east
1440,daniel baker,47,34529,77806,vacation,no,east
1441,kathleen black,29,47013,69314,medical,yes,east
1442,joanne moses,24,55089,49390,education,yes,east
1443,matthew williams,46,31171,23633,car,no,east
1444,patrick moore,52,66229,56120,car,yes,east
1445,brandi choi,49,42874,43435,home,no,east
1446,christopher romero,42,63809,10357,car,yes,east
1447,amanda massey,33,84465,71089,business,yes,east
1448,jennifer franklin,43,84024,31820,vacation,yes,east
1449,tina kelly,51,46153,23487,medical,no,east
1450,james lane,61,129693,25188,education,no,east
1451,brendan johnson,56,53429,34310,medical,yes,east
1452,dana kane,60,82753,7564,medical,yes,east
1453,amanda mason,51,31641,23062,business,yes,east
1454,robin holt,35,67401,15415,vacation,no,east
1455,susan shaw,34,114075,72241,medical,no,east
1456,andrea parker,55,50367,12044,medical,yes,east
1457,christopher woodard md,44,46726,39950,business,no,east
1458,jeffrey trujillo,50,140047,23349,business,no,east
1459,gary nguyen,50,29677,40968,car,no,east
1460,brandi massey,47,30139,25717,vacation,no,east
1461,henry medina,60,82766,65263,medical,yes,east
1462,chelsea bean,34,49696,59917,vacation,no,east
1463,katie meyer,31,76372,41371,home,yes,east
1464,phillip bryant,64,111049,73010,home,yes,east
1465,sandra martinez,46,101693,11647,home,no,east
1466,laura nicholson,41,82414,17190,vacation,no,east
1467,kurt sanchez,29,37832,26191,business,no,east
1468,kelli walker,21,138413,40787,medical,no,east
1469,allison baker,64,136559,55510,car,no,east
1470,brett wright,26,126996,64885,medical,yes,east
1471,brianna brown,21,144318,37134,home,yes,east
1472,pamela miranda,42,98741,27900,vacation,yes,east
1473,lisa burke,33,30425,68702,education,yes,east
1474,jerry benjamin jr.,58,28900,60924,vacation,no,east
1475,juan fitzpatrick,61,102347,75886,home,no,east
1476,kevin rosales,60,98998,41463,vacation,no,east
1477,kendra sims,51,145580,47587,vacation,no,east
1478,samantha ferguson,35,128917,63197,vacation,yes,east
1479,jay howe,22,149463,60204,business,yes,east
1480,connor hood,51,54134,28748,medical,no,east
1481,justin lewis,46,107442,44731,business,yes,east
1482,diana johnson,22,27817,69463,vacation,yes,east
1483,jerry campbell,31,95486,79636,car,no,east
1484,brett vega,53,60607,33778,medical,no,east
1485,ann fletcher,38,137637,44565,medical,yes,east
1486,chad martin,41,114809,56246,medical,no,east
1487,ashley hayes,51,98027,50186,education,no,east
1488,zachary hobbs jr.,46,98550,50652,medical,no,east
1489,julia knapp md,50,32691,49558,education,yes,east
1490,anna hansen,59,90978,34244,medical,no,east
1491,susan hernandez,41,47778,28577,vacation,yes,east
1492,michelle mays,36,82154,68949,home,no,east
1493,john fox,27,121415,32386,car,no,east
1494,walter harvey,42,117195,66667,medical,no,east
1495,dylan taylor,27,73788,25312,business,yes,east
1496,alicia welch,22,118039,11718,home,yes,east
1497,samuel burton,57,34413,68536,business,no,east
1498,francis johnson,34,139113,20455,business,no,east
1499,christina howe,28,102177,50078,education,yes,east
1500,mario copeland,49,68400,18542,car,no,east
1501,michael patterson,64,54899,68237,business,yes,east
1502,jody lopez,27,137683,14770,home,no,east
1503,bradley munoz,58,117474,6577,car,yes,east
1504,brian durham,42,70463,37477,home,no,east
1505,ronald baker,64,25894,17322,business,yes,east
1506,william french,37,135398,41885,car,no,east
1507,michele mitchell,36,60021,60813,medical,no,east
1508,casey jones,53,120472,54442,business,no,east
1509,joan ortiz,59,121296,11528,business,no,east
1510,jason quinn,55,125314,76506,vacation,no,east
1511,monique reed,58,113777,20139,vacation,no,east
1512,danny stewart,52,71442,78447,education,yes,east
1513,samantha hill,23,144681,10212,home,no,east
1514,robert bowen,23,119302,37867,medical,no,east
1515,ronald ford,28,111555,67662,car,no,east
1516,laura wright,51,52791,50672,business,no,east
1517,kevin hayes,29,114728,63624,business,yes,east
1518,matthew rivera,25,130301,5993,medical,yes,east
1519,lisa liu,48,119716,14654,business,no,east
1520,andrew miles,35,68520,3246,home,no,east
1521,craig bowen,47,134342,59714,car,no,east
1522,amanda shelton,62,132541,47738,medical,no,east
1523,victoria kaiser,51,128137,42745,medical,no,east
1524,william west,60,54899,59658,vacation,no,east
1525,jessica harrell,38,72802,59247,education,yes,east
1526,marcus calderon,58,126238,18178,car,yes,east
1527,richard parker,24,148350,31906,medical,yes,east
1528,april garcia,41,103107,5689,business,yes,east
1529,paul lopez,62,25371,36355,vacation,no,east
1530,brandon paul,43,55193,70004,car,no,east
1531,peter gutierrez,42,85747,68768,home,yes,east
1532,stacy perez,21,105922,42653,medical,yes,east
1533,rhonda smith,45,130302,17232,home,no,east
1534,heather gomez,61,39464,19693,medical,yes,east
1535,brandy hawkins,48,108323,28519,business,yes,east
1536,bruce smith,57,111522,71284,education,no,east
1537,mr. david taylor,31,143634,46485,business,yes,east
1538,kayla jackson,42,74025,70136,home,no,east
1539,tracy williams,45,119187,72359,car,yes,east
1540,kelli smith,41,136710,32027,vacation,no,east
1541,craig graham,56,111593,67307,home,no,east
1542,darren holt,40,54872,40698,education,no,east
1543,shelby franklin,36,101248,8729,medical,yes,east
1544,ronald melton,48,89997,60143,vacation,yes,east
1545,joshua fisher,49,107927,48932,medical,yes,east
1546,tara anderson,46,118458,18066,home,yes,east
1547,paula martin,60,25667,21020,car,no,east
1548,david long,22,41325,65176,medical,yes,east
1549,paula gibbs,30,91982,70326,medical,no,east
1550,curtis walker,33,40890,71680,vacation,yes,east
1551,cynthia tapia,35,143654,42735,education,no,east
1552,mark garcia,29,51483,52307,vacation,no,east
1553,marissa porter,47,117479,26298,education,no,east
1554,michael johnson,28,117217,44893,car,yes,east
1555,melanie morgan,26,127672,45411,medical,yes,east
1556,sandra silva,56,63085,57315,business,no,east
1557,erica booth dvm,44,146934,23932,home,yes,east
1558,wayne williams,23,126333,41006,vacation,no,east
1559,kathryn buchanan,46,66000,59668,medical,yes,east
1560,charles long,56,38025,3939,home,yes,east
1561,amber rojas,41,145580,14651,vacation,yes,east
1562,richard valentine,33,54940,12285,medical,yes,east
1563,nichole robinson,31,146878,75626,education,no,east
1564,mr. reginald murphy,28,144492,56093,car,yes,east
1565,theresa fox,34,113299,30077,business,yes,east
1566,emily brown,53,49701,72898,vacation,yes,east
1567,david glass ii,22,107697,50834,education,no,east
1568,ashley anderson,21,66795,53613,car,no,east
