customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region
1149,Amanda Johnson,58,35704,14260,Vacation,No,North
1150,Jason Smith,64,57119,21297,Business,Yes,North
1151,Lauren Watson,36,53671,5445,Business,No,North
1152,Daniel Cruz,24,46203,11976,Car,Yes,North
1153,Andrew Park,28,106927,24275,Vacation,No,North
1154,Leslie Keller,64,145503,57386,Home,No,North
1155,Ronald Miller,40,117115,68985,Medical,Yes,North
1156,Judith Foley,46,37451,37195,Education,Yes,North
1157,Barbara Kaiser,52,49516,67168,Business,No,North
1158,Sherri Lopez,33,136372,71131,Medical,No,North
1159,Mrs. Jasmin Bradley,25,145102,54428,Home,Yes,North
1160,Pamela Burke MD,64,121613,74301,Education,No,North
1161,Jonathan Hanson,62,100856,60587,Business,Yes,North
1162,Kim Page,33,83642,47268,Vacation,Yes,North
1163,Barry Hanson,61,70976,77673,Home,Yes,North
1164,Steven Powers,31,44330,78251,Home,Yes,North
1165,Michael Craig,57,112656,72228,Vacation,No,North
1166,Christopher Price,52,59612,71585,Education,No,North
1167,Brandy Pena,62,143299,58298,Education,No,North
1168,Ricky Mitchell,38,138561,42866,Business,No,North
1169,Sherry Barker,49,56790,51378,Education,No,North
1170,Derek Nelson,35,130863,65519,Medical,No,North
1171,James Conley,40,147872,27636,Education,Yes,North
1172,Matthew Scott,64,112606,14590,Vacation,Yes,North
1173,Christopher Wolfe,56,44449,22990,Home,No,North
1174,Collin Forbes,25,99830,9669,Education,Yes,North
1175,Kristin Bush,60,57256,19773,Business,Yes,North
1176,Latasha Meyer,57,123983,18648,Medical,No,North
1177,Michael Huffman,53,32190,73152,Education,Yes,North
1178,Laura Cole,38,128651,12867,Medical,Yes,North
1179,Tammy Rivas,39,70493,68788,Education,Yes,North
1180,Allison Garcia,52,36561,76588,Medical,Yes,North
1181,Sarah Perez,62,45431,45674,Education,Yes,North
1182,Pamela Moore,42,54617,62437,Education,Yes,North
1183,Benjamin Watkins,61,38571,46532,Car,No,North
1184,Rebecca Davidson,21,134319,10865,Home,Yes,North
1185,Melissa Edwards,45,121931,53657,Business,No,North
1186,James Mathis,40,25009,47628,Business,Yes,North
1187,Penny Singh,55,139291,15705,Car,Yes,North
1188,Tara Mcpherson,26,135749,49057,Education,No,North
1189,Mark Walsh,26,105739,34786,Home,Yes,North
1190,Gregory Carroll,57,68791,67383,Medical,No,North
1191,Mary Allen,23,146151,68179,Car,Yes,North
1192,Matthew Perez,57,95857,40422,Business,No,North
1193,Michael Ramirez,51,78368,47237,Business,No,North
1194,Victor Gomez,55,100914,53450,Vacation,Yes,North
1195,Ashlee Parker,35,148553,32792,Vacation,Yes,North
1196,James Dawson,37,73847,79978,Business,No,North
1197,Yolanda Glover,35,147422,66871,Education,No,North
1198,Theresa Merritt,25,98042,78992,Vacation,Yes,North
1199,Brandy Watkins,42,100755,63197,Medical,Yes,North
1200,David Moore,31,120491,14899,Medical,Yes,North
1201,Phillip Peck,48,59224,35244,Medical,No,North
1202,Lori Young,34,123347,68179,Education,Yes,North
1203,Hannah Jackson,59,65094,26584,Business,No,North
1204,Mary Rodriguez,23,87818,14020,Vacation,No,North
1205,Ms. Lori Howard DDS,62,119305,35983,Vacation,Yes,North
1206,Stacy Villegas,31,35086,17251,Business,No,North
1207,John Whitaker,50,118893,74780,Education,No,North
1208,Jessica King,58,65544,35947,Home,No,North
1209,Erin Price,25,117398,54838,Education,Yes,North
1210,Andrew Davis,42,144258,57731,Education,No,North
1211,Teresa Vasquez,33,43955,19760,Business,Yes,North
1212,Bryan Anderson,64,72660,76581,Medical,Yes,North
1213,Eric Cook,41,149295,67646,Business,No,North
1214,Jessica Blackburn,57,98736,21211,Vacation,Yes,North
1215,Scott Palmer,45,96168,27156,Home,Yes,North
1216,Mathew Garner,41,104236,26961,Car,Yes,North
1217,Carlos Williams,48,59630,47186,Vacation,Yes,North
1218,Stephen Morgan,61,75385,21711,Car,Yes,North
1219,Christopher Alexander,24,110045,32520,Education,No,North
1220,Tyler Walter,49,29711,27825,Car,Yes,North
1221,Dr. Christopher Ballard,55,55871,75808,Vacation,Yes,North
1222,Mrs. Karla Morales,43,27457,40504,Medical,Yes,North
1223,James Maldonado,27,147889,42238,Business,No,North
1224,Michael Hicks,29,101732,49883,Home,Yes,North
1225,Andrea Blair,43,103375,33642,Home,Yes,North
1226,Lori Williams,23,64467,75056,Home,No,North
1227,Kimberly Warren,29,38167,31299,Vacation,Yes,North
1228,Roy Griffith,24,98995,47046,Vacation,No,North
1229,Robert Fernandez,45,32157,7576,Business,Yes,North
1230,Stephanie Walsh,26,135357,10183,Medical,Yes,North
1231,Nathan Rowe,38,27714,62100,Home,Yes,North
1232,Rhonda Mitchell,27,111466,79350,Car,No,North
1233,Frank Dean,55,52217,29352,Medical,No,North
1234,Lawrence Gutierrez,51,65132,64924,Medical,No,North
1235,Kimberly Cline,58,121653,51406,Vacation,Yes,North
1236,Richard Cooper,52,105792,58552,Vacation,No,North
1237,Kiara Vargas,55,81371,18544,Medical,No,North
1238,Carrie Welch,48,135302,62418,Home,No,North
1239,Ryan Jordan,64,81788,60173,Medical,Yes,North
1240,Michele Walker,25,34583,4085,Vacation,No,North
1241,Anne Kelly,50,114461,39497,Home,No,North
1242,Jason Lloyd,42,67042,4487,Car,No,North
1243,Cynthia Higgins,37,115405,77076,Vacation,No,North
1244,Ray Murillo,30,102807,27989,Car,Yes,North
1245,Melissa Lopez,27,93371,43105,Car,No,North
1246,Sarah Wu,24,33013,49369,Vacation,No,North
1247,Taylor Smith,62,147643,10102,Vacation,Yes,North
1248,Dr. Diana Acevedo DDS,47,103775,69545,Car,No,North
1249,Tina Hopkins,27,54540,23766,Medical,No,North
1250,Daniel Dorsey,43,61973,66794,Medical,Yes,North
1251,Ronnie Clark,31,137157,77509,Home,Yes,North
1252,Joshua Castro,28,92690,6079,Car,No,North
1253,Alexandra Li,28,112028,15167,Education,Yes,North
1254,Courtney Taylor,57,133840,70722,Car,No,North
1255,Steven Kim,25,94459,47279,Business,Yes,North
1256,Zachary Vaughn,27,56558,12398,Education,No,North
1257,Travis Cook,42,133350,64140,Business,Yes,North
1258,Shannon Ortega,56,113004,7518,Education,Yes,North
1259,Cindy Macdonald,22,65030,48452,Vacation,Yes,North
1260,Kimberly Powell,44,61636,52456,Home,No,North
1261,Ebony Robertson,22,94326,57290,Medical,Yes,North
1262,Michael Berg,32,134528,39222,Home,No,North
1263,Jonathon Bullock,62,115956,9082,Education,No,North
1264,Michael Hart,46,84051,25111,Car,Yes,North
1265,Jonathan Rodriguez,58,122751,22939,Home,No,North
1266,Joseph Silva,26,88566,54826,Education,No,North
1267,Christopher Allen DDS,43,76159,55582,Car,No,North
1268,Donna Ruiz,22,91809,51819,Medical,No,North
1269,Jamie Martinez,46,81025,76076,Education,No,North
1270,Jay York,34,51680,22533,Business,No,North
1271,Caitlin Davis,38,134463,50430,Business,Yes,North
1272,Charles Lewis,58,37434,6347,Business,No,North
1273,Brent Ryan,52,87185,51479,Car,No,North
1274,Jonathan Palmer,34,71096,6949,Car,Yes,North
1275,Janet Stephens,50,72471,19888,Home,Yes,North
1276,Jessica Kennedy,33,81004,76301,Car,Yes,North
1277,Sara Galloway,60,99940,33084,Education,No,North
1278,Mindy Allen,51,65579,39174,Business,Yes,North
1279,Amanda Bryant,57,35487,55669,Medical,No,North
1280,Geoffrey Smith,58,100925,66996,Vacation,Yes,North
1281,Alan Harris Jr.,42,119921,46664,Business,No,North
1282,Sarah Sanchez,48,85628,50634,Education,No,North
1283,Michelle Dunn,39,125568,73793,Vacation,Yes,North
1284,James Downs,63,73133,41291,Medical,No,North
1285,Mr. Eric Brown,36,121925,12910,Home,Yes,North
1286,Yolanda Sullivan,25,138500,33604,Car,No,North
1287,Kristen Collins,64,108530,23883,Education,Yes,North
1288,Justin Larsen,22,34610,56726,Vacation,No,North
1289,Robert Stanley,30,108706,59017,Car,Yes,North
1290,Andrea Conner,39,78551,40083,Home,Yes,North
1291,Robert Williams,40,38869,57467,Medical,Yes,North
1292,Debra Bradford,49,110402,16271,Vacation,No,North
1293,Austin Clark,45,113466,56931,Education,No,North
1294,Paul Mack,37,100605,67456,Medical,Yes,North
1295,Timothy Brown,33,134403,41574,Vacation,No,North
1296,Chris May,36,73954,54121,Vacation,No,North
1297,Robert Dean,55,99107,30679,Education,Yes,North
1298,Jennifer Aguilar,56,47979,79794,Home,Yes,North
1299,Brenda Davis,59,36492,4759,Home,Yes,North
1300,Michael Erickson,23,140381,58718,Home,No,North
1301,Marie Jimenez,29,85920,31628,Car,No,North
1302,Christine Smith,60,120826,32675,Business,Yes,North
1303,Rachel Mccoy,49,137784,21665,Medical,Yes,North
1304,Kyle Padilla,25,119257,65268,Education,No,North
1305,Christine Shelton,23,149327,14226,Medical,Yes,North
1306,Tracey Castillo,30,122379,50982,Business,No,North
1307,Jeremy Ryan,51,101118,20507,Car,Yes,North
1308,Mark Bennett,31,48409,74367,Car,Yes,North
1309,David Ochoa,37,141443,4234,Business,Yes,North
1310,Ricardo Kramer,60,90162,59028,Vacation,Yes,North
1311,Adam Gregory,61,97569,8956,Education,Yes,North
1312,Melissa Parker,28,49077,52826,Business,No,North
1313,Jennifer Fernandez,22,85428,21689,Car,Yes,North
1314,Kelly Griffin,24,51455,69804,Vacation,Yes,North
1315,Maureen Russell,36,52385,24481,Car,No,North
1316,Jesse Maxwell,61,25847,7194,Vacation,Yes,North
1317,Susan Martinez,61,101699,31370,Medical,Yes,North
1318,Edwin Estrada,41,78213,13251,Education,Yes,North
1319,Charles Brooks,25,140883,66356,Education,Yes,North
1320,Jessica Sullivan,55,34704,7029,Car,Yes,North
1321,Kelsey Reeves,34,69862,71396,Business,No,North
1322,Andrew Delacruz,35,145166,72049,Car,No,North
1323,Daniel Robinson,26,56849,38987,Medical,Yes,North
1324,William Freeman,36,96868,44138,Business,No,North
1325,Carl Cruz,43,147842,73466,Car,Yes,North
1326,James Edwards,51,30648,7677,Vacation,No,North
1327,Jeremiah Walker,62,56793,8472,Vacation,Yes,North
1328,Joseph Mccann,32,110240,42476,Education,Yes,North
1329,Megan Thomas,61,109377,16728,Medical,Yes,North
1330,Christopher Mccann,39,118574,27214,Car,No,North
1331,Kathryn Smith,32,28450,49649,Car,No,North
1332,Michael Patterson,33,33418,38297,Vacation,No,North
1333,Victoria Kelly,22,73718,77663,Vacation,No,North
1334,Charles Cordova,40,59575,59622,Vacation,No,North
1335,Jeffrey Garcia,51,135804,71009,Vacation,No,North
1336,Kristin Powell,29,122260,7662,Home,Yes,North
1337,Erica Cain,41,139009,43496,Business,Yes,North
1338,Cassandra Carter,28,58186,5665,Home,No,North
1339,Katelyn Osborne,59,139426,79720,Education,Yes,North
1340,Monica Hughes,57,51451,48942,Business,Yes,North
1341,Jennifer Hines,49,28155,11475,Medical,Yes,North
1342,Lisa Collins,39,34110,40239,Business,No,North
1343,Kathleen Cole,55,114284,25903,Vacation,No,North
1344,Whitney Hill,58,54448,64134,Car,No,North
1345,Cynthia Thomas,46,123122,20171,Car,Yes,North
1346,Brian Simpson,31,110738,15660,Car,No,North
1347,Ryan Taylor,56,70231,61200,Business,Yes,North
1348,Kathleen Brown,55,60399,45658,Car,Yes,North
1349,Thomas White,24,45058,26289,Car,Yes,North
1350,Melanie Thomas,23,149225,10988,Vacation,Yes,North
1351,Lisa Campbell,32,95166,42974,Home,Yes,North
1352,Jennifer Sandoval,52,97404,35052,Car,Yes,North
1353,Robert Jackson,46,128817,48154,Home,No,North
1354,Xavier Powell,63,125133,5421,Education,Yes,North
1355,Emily Riley,63,100391,63149,Business,Yes,North
1356,Joshua Rodriguez,33,73698,72467,Home,Yes,North
1357,Alexander Martin,64,70379,74561,Vacation,Yes,North
1358,Alexis Thompson,58,115196,44584,Business,No,North
1359,David Phillips,49,122275,29176,Business,Yes,North
1360,Teresa Williams,39,28812,50540,Medical,No,North
1361,Jeffrey Wright,55,42270,48305,Home,Yes,North
1362,Grace Mitchell,61,48978,40273,Car,No,North
1363,Sandra Burke,47,36531,45369,Vacation,No,North
1364,Steven Hunter,51,53783,47827,Vacation,No,North
1365,Stacy Ortiz,23,85019,46930,Medical,Yes,North
1366,Anthony Hernandez,55,38236,69334,Home,No,North
1367,Willie Ponce,44,142485,6462,Vacation,Yes,North
1368,John Bailey,27,55093,53479,Home,No,North
1369,Gregory Luna,55,94683,10449,Education,No,North
1370,Jeffery Brown,41,43515,61038,Car,Yes,North
1371,Micheal Bryant,21,118806,63760,Education,No,North
1372,Helen Morgan,64,27759,48190,Business,Yes,North
1373,Jennifer Davis,26,134274,33163,Car,Yes,North
1374,Courtney Ross,59,50316,51242,Education,Yes,North
1375,Bill Bowman,54,93412,35953,Education,No,North
1376,Timothy Hall,38,70480,42799,Car,No,North
1377,Brian Dean,45,38332,15288,Home,No,North
1378,Jacob Huynh,35,100439,30473,Business,No,North
1379,Bradley Wade,52,74207,30591,Medical,No,North
1380,Steven Daniels,62,126666,31391,Vacation,Yes,North
1381,Amber Jarvis,38,68819,12877,Medical,No,North
1382,Bryce Sweeney,51,83150,76127,Medical,Yes,North
1383,Brandi Jackson,49,142744,55550,Business,No,North
1384,Kimberly Rodriguez,35,78902,13494,Car,No,North
1385,Darlene Fuller,43,34198,3078,Car,Yes,North
1386,Lisa Phillips,58,128307,11977,Car,Yes,North
1387,Isaiah Casey,61,40732,35593,Medical,Yes,North
1388,Aaron Wheeler,31,131209,72754,Home,No,North
1389,Michelle Mason,35,111023,74265,Education,No,North
1390,Bryan Smith,43,80419,5723,Medical,Yes,North
1391,Kim Sherman,23,26781,12773,Business,Yes,North
1392,Daniel Fernandez,39,103948,52510,Car,No,North
1393,Vickie Martin,21,75141,70301,Education,Yes,North
1394,Dawn Tran,44,122090,36572,Car,Yes,North
1395,Shannon Rhodes,31,86277,74185,Car,Yes,North
1396,Brian Mendoza,50,134660,41759,Car,No,North
1397,Madison Mejia,31,81704,17539,Vacation,No,North
1398,Megan Ochoa,59,56485,43593,Home,No,North
1399,Victor Gonzalez,21,79351,48022,Education,Yes,North
1400,Sara Aguilar,32,143057,63765,Medical,Yes,North
1401,Diana English,24,51654,36051,Home,No,North
1402,Stephanie Douglas,45,58145,53730,Vacation,No,North
1403,Laura Williams,28,76529,48242,Business,Yes,North
1404,Austin Jones,35,129349,69159,Vacation,No,North
1405,Tyler Chang,63,71378,36312,Business,Yes,North
1406,Roger Mclaughlin,50,41665,10586,Vacation,No,North
1407,Brian Mendoza,60,87475,64076,Medical,No,North
1408,Cory Wright,52,103462,65399,Education,No,North
1409,Ashley Hudson,64,109839,21131,Medical,No,North
1410,Kelly Barnes,55,72802,18020,Home,No,North
1411,Robert Morris,41,102892,77771,Education,No,North
1412,Kelly Hill,51,64752,62523,Business,Yes,North
1413,Scott Osborne,56,61362,78043,Education,Yes,North
1414,Karen White,47,75990,66477,Education,Yes,North
1415,Carlos Miller,64,72126,74244,Education,No,North
1416,Debbie Robinson,28,103160,73067,Medical,No,North
1417,Latasha Cummings,43,64338,66101,Car,No,North
1418,Jennifer Jones,43,118004,34782,Home,Yes,North
1419,Thomas Phelps,62,121464,32904,Education,No,North
1420,Hannah Smith,53,115326,69102,Education,Yes,North
1421,Sarah Smith,33,46114,38503,Medical,No,North
1422,Richard Price,59,119630,79245,Home,Yes,North
1423,Mary Graham,55,27120,56200,Home,Yes,North
1424,Steven Avila,36,135289,65927,Business,Yes,North
1425,Yolanda Walters,32,126174,55050,Home,No,North
1426,April Nichols,51,25785,37232,Home,Yes,North
1427,Maria Lee,25,81925,67021,Education,No,North
1428,William Garcia,60,91473,45914,Car,Yes,North
1429,Elizabeth Crawford,64,133185,66856,Education,Yes,North
1430,Roberta Burns,45,54969,49798,Vacation,No,North
1431,Brian Thomas,41,90236,51786,Medical,Yes,North
1432,Lisa Perez,23,118823,41382,Home,Yes,North
1433,Robert Zimmerman,30,132752,26473,Car,No,North
1434,Sara Crawford,43,126416,35921,Education,Yes,North
1435,Michelle Richard,37,41297,32995,Vacation,Yes,North
1436,Christopher Reeves,62,47816,23450,Business,Yes,North
1437,Deanna Kramer,55,146386,52302,Medical,Yes,North
1438,Kayla Hopkins,45,130741,76673,Vacation,Yes,North
1439,Robert Miller,22,95070,18765,Medical,Yes,North
1440,Daniel Baker,47,34529,77806,Vacation,No,North
1441,Kathleen Black,29,47013,69314,Medical,Yes,North
1442,Joanne Moses,24,55089,49390,Education,Yes,North
1443,Matthew Williams,46,31171,23633,Car,No,North
1444,Patrick Moore,52,66229,56120,Car,Yes,North
1445,Brandi Choi,49,42874,43435,Home,No,North
1446,Christopher Romero,42,63809,10357,Car,Yes,North
1447,Amanda Massey,33,84465,71089,Business,Yes,North
1448,Jennifer Franklin,43,84024,31820,Vacation,Yes,North
1449,Tina Kelly,51,46153,23487,Medical,No,North
1450,James Lane,61,129693,25188,Education,No,North
1451,Brendan Johnson,56,53429,34310,Medical,Yes,North
1452,Dana Kane,60,82753,7564,Medical,Yes,North
1453,Amanda Mason,51,31641,23062,Business,Yes,North
1454,Robin Holt,35,67401,15415,Vacation,No,North
1455,Susan Shaw,34,114075,72241,Medical,No,North
1456,Andrea Parker,55,50367,12044,Medical,Yes,North
1457,Christopher Woodard MD,44,46726,39950,Business,No,North
1458,Jeffrey Trujillo,50,140047,23349,Business,No,North
1459,Gary Nguyen,50,29677,40968,Car,No,North
1460,Brandi Massey,47,30139,25717,Vacation,No,North
1461,Henry Medina,60,82766,65263,Medical,Yes,North
1462,Chelsea Bean,34,49696,59917,Vacation,No,North
1463,Katie Meyer,31,76372,41371,Home,Yes,North
1464,Phillip Bryant,64,111049,73010,Home,Yes,North
1465,Sandra Martinez,46,101693,11647,Home,No,North
1466,Laura Nicholson,41,82414,17190,Vacation,No,North
1467,Kurt Sanchez,29,37832,26191,Business,No,North
1468,Kelli Walker,21,138413,40787,Medical,No,North
1469,Allison Baker,64,136559,55510,Car,No,North
1470,Brett Wright,26,126996,64885,Medical,Yes,North
1471,Brianna Brown,21,144318,37134,Home,Yes,North
1472,Pamela Miranda,42,98741,27900,Vacation,Yes,North
1473,Lisa Burke,33,30425,68702,Education,Yes,North
1474,Jerry Benjamin Jr.,58,28900,60924,Vacation,No,North
1475,Juan Fitzpatrick,61,102347,75886,Home,No,North
1476,Kevin Rosales,60,98998,41463,Vacation,No,North
1477,Kendra Sims,51,145580,47587,Vacation,No,North
1478,Samantha Ferguson,35,128917,63197,Vacation,Yes,North
1479,Jay Howe,22,149463,60204,Business,Yes,North
1480,Connor Hood,51,54134,28748,Medical,No,North
1481,Justin Lewis,46,107442,44731,Business,Yes,North
1482,Diana Johnson,22,27817,69463,Vacation,Yes,North
1483,Jerry Campbell,31,95486,79636,Car,No,North
1484,Brett Vega,53,60607,33778,Medical,No,North
1485,Ann Fletcher,38,137637,44565,Medical,Yes,North
1486,Chad Martin,41,114809,56246,Medical,No,North
1487,Ashley Hayes,51,98027,50186,Education,No,North
1488,Zachary Hobbs Jr.,46,98550,50652,Medical,No,North
1489,Julia Knapp MD,50,32691,49558,Education,Yes,North
1490,Anna Hansen,59,90978,34244,Medical,No,North
1491,Susan Hernandez,41,47778,28577,Vacation,Yes,North
1492,Michelle Mays,36,82154,68949,Home,No,North
1493,John Fox,27,121415,32386,Car,No,North
1494,Walter Harvey,42,117195,66667,Medical,No,North
1495,Dylan Taylor,27,73788,25312,Business,Yes,North
1496,Alicia Welch,22,118039,11718,Home,Yes,North
1497,Samuel Burton,57,34413,68536,Business,No,North
