customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region
1075,mrs. tara smith md,47,65373,67286,education,yes,south
1076,cassandra campbell,55,116956,73309,car,yes,south
1077,dennis underwood,32,135131,40812,vacation,no,south
1078,steve scott,29,109613,48977,home,yes,south
1079,melissa anderson,54,84171,45088,business,yes,south
1080,brian archer,34,54336,14630,education,yes,south
1081,phyllis page,57,83714,45075,education,yes,south
1082,kristi collins,23,37985,65244,vacation,no,south
1083,cory smith,64,37014,13100,home,yes,south
1084,matthew prince,64,33374,68242,business,no,south
1085,leslie long,41,140038,32103,education,yes,south
1086,deanna cooper,27,110506,37096,vacation,yes,south
1087,tammy valencia,53,47299,72659,car,yes,south
1088,clifford mejia,55,116513,14807,vacation,no,south
1089,audrey clements,31,52331,59723,home,no,south
1090,jean rice,52,30584,37951,education,yes,south
1091,jacob brown,42,37965,18427,vacation,no,south
1092,michael young,62,109769,3153,business,no,south
1093,robin lee,39,45819,57734,medical,no,south
1094,joshua perez,56,53782,66813,education,yes,south
1095,william tucker,57,129708,69351,business,no,south
1096,scott simpson,31,135463,4119,home,no,south
1097,walter thompson,61,104035,63612,business,no,south
1098,omar young,33,110847,40933,business,no,south
1099,jennifer wilson,48,113434,69745,home,no,south
1100,jared salazar,35,85773,66810,medical,no,south
1101,robert rodriguez,33,48824,33022,vacation,yes,south
1102,rachel brooks,63,145504,30372,car,yes,south
1103,rhonda jarvis,53,39110,30235,medical,no,south
1104,lydia wood,28,72707,69573,car,no,south
1105,scott oliver,52,113512,71869,car,yes,south
1106,debra li,57,30825,31718,car,no,south
1107,scott horton iv,24,28488,76440,education,yes,south
1108,gary huerta,38,92431,18555,medical,no,south
1109,clifford wilkerson,43,93444,75993,business,yes,south
1110,tammy kaiser,49,91947,34488,education,yes,south
1111,carol bauer,22,30457,21863,home,no,south
1112,patrick miller,33,102110,25305,home,no,south
1113,kristina stanton,36,133439,39374,car,no,south
1114,rhonda booth,28,143687,8203,education,yes,south
1115,rachel king,39,63216,64182,vacation,yes,south
1116,jeremy mcguire,52,118230,34767,vacation,yes,south
1117,michele evans,23,33847,40772,education,yes,south
1118,ashley clark,52,113212,58620,home,yes,south
1119,mckenzie wright,61,66309,19699,business,no,south
1120,brian mccoy,41,39658,35293,medical,yes,south
1121,megan cain,45,113928,25425,medical,yes,south
1122,natalie mosley,37,42527,37282,car,no,south
1123,christopher soto,45,54676,53882,car,no,south
1124,christopher miller,53,41781,71721,car,yes,south
1125,richard lee,51,25645,20622,home,yes,south
1126,christopher robinson,56,122476,8455,home,no,south
1127,matthew flores,43,103236,38692,vacation,no,south
1128,victoria ho,64,48990,9796,medical,yes,south
1129,emma nichols,45,111052,61534,vacation,yes,south
1130,edward archer,64,43618,25423,vacation,no,south
1131,michael ochoa,50,86859,30007,car,no,south
1132,danny daniels,33,101500,51121,vacation,no,south
1133,deanna richards,63,83827,53261,education,yes,south
1134,kevin brown,49,122389,30692,vacation,yes,south
1135,natasha barnett,36,121726,50049,business,yes,south
1136,rebecca short,58,149863,21721,home,no,south
1137,evelyn miller,47,26962,78658,vacation,yes,south
1138,mr. james powell,46,140497,37026,car,yes,south
1139,chase jimenez,31,64241,7501,car,no,south
1140,stephanie shaw,57,65251,76376,home,yes,south
1141,joshua reyes,23,87397,10289,medical,yes,south
1142,mikayla perry,46,94951,78696,medical,no,south
1143,stephanie peters,54,80770,63639,medical,no,south
1144,juan mercado,53,139152,10190,medical,no,south
1145,kayla boyd,35,56545,78972,education,yes,south
1146,marie ramirez,22,33705,54678,car,yes,south
1147,lori duncan,48,148213,66772,medical,yes,south
1148,vanessa lawson,40,120302,39440,medical,yes,south
1149,amanda johnson,58,35704,14260,vacation,no,south
1150,jason smith,64,57119,21297,business,yes,south
1151,lauren watson,36,53671,5445,business,no,south
1152,daniel cruz,24,46203,11976,car,yes,south
1153,andrew park,28,106927,24275,vacation,no,south
1154,leslie keller,64,145503,57386,home,no,south
1155,ronald miller,40,117115,68985,medical,yes,south
1156,judith foley,46,37451,37195,education,yes,south
1157,barbara kaiser,52,49516,67168,business,no,south
1158,sherri lopez,33,136372,71131,medical,no,south
1159,mrs. jasmin bradley,25,145102,54428,home,yes,south
1160,pamela burke md,64,121613,74301,education,no,south
1161,jonathan hanson,62,100856,60587,business,yes,south
1162,kim page,33,83642,47268,vacation,yes,south
1163,barry hanson,61,70976,77673,home,yes,south
1164,steven powers,31,44330,78251,home,yes,south
1165,michael craig,57,112656,72228,vacation,no,south
1166,christopher price,52,59612,71585,education,no,south
1167,brandy pena,62,143299,58298,education,no,south
1168,ricky mitchell,38,138561,42866,business,no,south
1169,sherry barker,49,56790,51378,education,no,south
1170,derek nelson,35,130863,65519,medical,no,south
1171,james conley,40,147872,27636,education,yes,south
1172,matthew scott,64,112606,14590,vacation,yes,south
1173,christopher wolfe,56,44449,22990,home,no,south
1174,collin forbes,25,99830,9669,education,yes,south
1175,kristin bush,60,57256,19773,business,yes,south
1176,latasha meyer,57,123983,18648,medical,no,south
1177,michael huffman,53,32190,73152,education,yes,south
1178,laura cole,38,128651,12867,medical,yes,south
1179,tammy rivas,39,70493,68788,education,yes,south
1180,allison garcia,52,36561,76588,medical,yes,south
1181,sarah perez,62,45431,45674,education,yes,south
1182,pamela moore,42,54617,62437,education,yes,south
1183,benjamin watkins,61,38571,46532,car,no,south
1184,rebecca davidson,21,134319,10865,home,yes,south
1185,melissa edwards,45,121931,53657,business,no,south
1186,james mathis,40,25009,47628,business,yes,south
1187,penny singh,55,139291,15705,car,yes,south
1188,tara mcpherson,26,135749,49057,education,no,south
1189,mark walsh,26,105739,34786,home,yes,south
1190,gregory carroll,57,68791,67383,medical,no,south
1191,mary allen,23,146151,68179,car,yes,south
1192,matthew perez,57,95857,40422,business,no,south
1193,michael ramirez,51,78368,47237,business,no,south
1194,victor gomez,55,100914,53450,vacation,yes,south
1195,ashlee parker,35,148553,32792,vacation,yes,south
1196,james dawson,37,73847,79978,business,no,south
1197,yolanda glover,35,147422,66871,education,no,south
1198,theresa merritt,25,98042,78992,vacation,yes,south
1199,brandy watkins,42,100755,63197,medical,yes,south
1200,david moore,31,120491,14899,medical,yes,south
1201,phillip peck,48,59224,35244,medical,no,south
1202,lori young,34,123347,68179,education,yes,south
1203,hannah jackson,59,65094,26584,business,no,south
1204,mary rodriguez,23,87818,14020,vacation,no,south
1205,ms. lori howard dds,62,119305,35983,vacation,yes,south
1206,stacy villegas,31,35086,17251,business,no,south
1207,john whitaker,50,118893,74780,education,no,south
1208,jessica king,58,65544,35947,home,no,south
1209,erin price,25,117398,54838,education,yes,south
1210,andrew davis,42,144258,57731,education,no,south
1211,teresa vasquez,33,43955,19760,business,yes,south
1212,bryan anderson,64,72660,76581,medical,yes,south
1213,eric cook,41,149295,67646,business,no,south
1214,jessica blackburn,57,98736,21211,vacation,yes,south
1215,scott palmer,45,96168,27156,home,yes,south
1216,mathew garner,41,104236,26961,car,yes,south
1217,carlos williams,48,59630,47186,vacation,yes,south
1218,stephen morgan,61,75385,21711,car,yes,south
1219,christopher alexander,24,110045,32520,education,no,south
1220,tyler walter,49,29711,27825,car,yes,south
1221,dr. christopher ballard,55,55871,75808,vacation,yes,south
1222,mrs. karla morales,43,27457,40504,medical,yes,south
1223,james maldonado,27,147889,42238,business,no,south
1224,michael hicks,29,101732,49883,home,yes,south
1225,andrea blair,43,103375,33642,home,yes,south
1226,lori williams,23,64467,75056,home,no,south
1227,kimberly warren,29,38167,31299,vacation,yes,south
1228,roy griffith,24,98995,47046,vacation,no,south
1229,robert fernandez,45,32157,7576,business,yes,south
1230,stephanie walsh,26,135357,10183,medical,yes,south
1231,nathan rowe,38,27714,62100,home,yes,south
1232,rhonda mitchell,27,111466,79350,car,no,south
1233,frank dean,55,52217,29352,medical,no,south
1234,lawrence gutierrez,51,65132,64924,medical,no,south
1235,kimberly cline,58,121653,51406,vacation,yes,south
1236,richard cooper,52,105792,58552,vacation,no,south
1237,kiara vargas,55,81371,18544,medical,no,south
1238,carrie welch,48,135302,62418,home,no,south
1239,ryan jordan,64,81788,60173,medical,yes,south
1240,michele walker,25,34583,4085,vacation,no,south
1241,anne kelly,50,114461,39497,home,no,south
1242,jason lloyd,42,67042,4487,car,no,south
1243,cynthia higgins,37,115405,77076,vacation,no,south
1244,ray murillo,30,102807,27989,car,yes,south
1245,melissa lopez,27,93371,43105,car,no,south
1246,sarah wu,24,33013,49369,vacation,no,south
1247,taylor smith,62,147643,10102,vacation,yes,south
1248,dr. diana acevedo dds,47,103775,69545,car,no,south
1249,tina hopkins,27,54540,23766,medical,no,south
1250,daniel dorsey,43,61973,66794,medical,yes,south
1251,ronnie clark,31,137157,77509,home,yes,south
1252,joshua castro,28,92690,6079,car,no,south
1253,alexandra li,28,112028,15167,education,yes,south
1254,courtney taylor,57,133840,70722,car,no,south
1255,steven kim,25,94459,47279,business,yes,south
1256,zachary vaughn,27,56558,12398,education,no,south
1257,travis cook,42,133350,64140,business,yes,south
1258,shannon ortega,56,113004,7518,education,yes,south
1259,cindy macdonald,22,65030,48452,vacation,yes,south
1260,kimberly powell,44,61636,52456,home,no,south
1261,ebony robertson,22,94326,57290,medical,yes,south
1262,michael berg,32,134528,39222,home,no,south
1263,jonathon bullock,62,115956,9082,education,no,south
1264,michael hart,46,84051,25111,car,yes,south
1265,jonathan rodriguez,58,122751,22939,home,no,south
1266,joseph silva,26,88566,54826,education,no,south
1267,christopher allen dds,43,76159,55582,car,no,south
1268,donna ruiz,22,91809,51819,medical,no,south
1269,jamie martinez,46,81025,76076,education,no,south
1270,jay york,34,51680,22533,business,no,south
1271,caitlin davis,38,134463,50430,business,yes,south
1272,charles lewis,58,37434,6347,business,no,south
1273,brent ryan,52,87185,51479,car,no,south
1274,jonathan palmer,34,71096,6949,car,yes,south
1275,janet stephens,50,72471,19888,home,yes,south
1276,jessica kennedy,33,81004,76301,car,yes,south
1277,sara galloway,60,99940,33084,education,no,south
1278,mindy allen,51,65579,39174,business,yes,south
1279,amanda bryant,57,35487,55669,medical,no,south
1280,geoffrey smith,58,100925,66996,vacation,yes,south
1281,alan harris jr.,42,119921,46664,business,no,south
1282,sarah sanchez,48,85628,50634,education,no,south
1283,michelle dunn,39,125568,73793,vacation,yes,south
1284,james downs,63,73133,41291,medical,no,south
1285,mr. eric brown,36,121925,12910,home,yes,south
1286,yolanda sullivan,25,138500,33604,car,no,south
1287,kristen collins,64,108530,23883,education,yes,south
1288,justin larsen,22,34610,56726,vacation,no,south
1289,robert stanley,30,108706,59017,car,yes,south
1290,andrea conner,39,78551,40083,home,yes,south
1291,robert williams,40,38869,57467,medical,yes,south
1292,debra bradford,49,110402,16271,vacation,no,south
1293,austin clark,45,113466,56931,education,no,south
1294,paul mack,37,100605,67456,medical,yes,south
1295,timothy brown,33,134403,41574,vacation,no,south
1296,chris may,36,73954,54121,vacation,no,south
1297,robert dean,55,99107,30679,education,yes,south
1298,jennifer aguilar,56,47979,79794,home,yes,south
1299,brenda davis,59,36492,4759,home,yes,south
1300,michael erickson,23,140381,58718,home,no,south
1301,marie jimenez,29,85920,31628,car,no,south
1302,christine smith,60,120826,32675,business,yes,south
1303,rachel mccoy,49,137784,21665,medical,yes,south
1304,kyle padilla,25,119257,65268,education,no,south
1305,christine shelton,23,149327,14226,medical,yes,south
1306,tracey castillo,30,122379,50982,business,no,south
1307,jeremy ryan,51,101118,20507,car,yes,south
1308,mark bennett,31,48409,74367,car,yes,south
1309,david ochoa,37,141443,4234,business,yes,south
1310,ricardo kramer,60,90162,59028,vacation,yes,south
1311,adam gregory,61,97569,8956,education,yes,south
1312,melissa parker,28,49077,52826,business,no,south
1313,jennifer fernandez,22,85428,21689,car,yes,south
1314,kelly griffin,24,51455,69804,vacation,yes,south
1315,maureen russell,36,52385,24481,car,no,south
1316,jesse maxwell,61,25847,7194,vacation,yes,south
1317,susan martinez,61,101699,31370,medical,yes,south
1318,edwin estrada,41,78213,13251,education,yes,south
1319,charles brooks,25,140883,66356,education,yes,south
1320,jessica sullivan,55,34704,7029,car,yes,south
1321,kelsey reeves,34,69862,71396,business,no,south
1322,andrew delacruz,35,145166,72049,car,no,south
1323,daniel robinson,26,56849,38987,medical,yes,south
1324,william freeman,36,96868,44138,business,no,south
1325,carl cruz,43,147842,73466,car,yes,south
1326,james edwards,51,30648,7677,vacation,no,south
1327,jeremiah walker,62,56793,8472,vacation,yes,south
1328,joseph mccann,32,110240,42476,education,yes,south
1329,megan thomas,61,109377,16728,medical,yes,south
1330,christopher mccann,39,118574,27214,car,no,south
1331,kathryn smith,32,28450,49649,car,no,south
1332,michael patterson,33,33418,38297,vacation,no,south
1333,victoria kelly,22,73718,77663,vacation,no,south
1334,charles cordova,40,59575,59622,vacation,no,south
1335,jeffrey garcia,51,135804,71009,vacation,no,south
1336,kristin powell,29,122260,7662,home,yes,south
1337,erica cain,41,139009,43496,business,yes,south
1338,cassandra carter,28,58186,5665,home,no,south
1339,katelyn osborne,59,139426,79720,education,yes,south
1340,monica hughes,57,51451,48942,business,yes,south
1341,jennifer hines,49,28155,11475,medical,yes,south
1342,lisa collins,39,34110,40239,business,no,south
1343,kathleen cole,55,114284,25903,vacation,no,south
1344,whitney hill,58,54448,64134,car,no,south
1345,cynthia thomas,46,123122,20171,car,yes,south
1346,brian simpson,31,110738,15660,car,no,south
1347,ryan taylor,56,70231,61200,business,yes,south
1348,kathleen brown,55,60399,45658,car,yes,south
1349,thomas white,24,45058,26289,car,yes,south
1350,melanie thomas,23,149225,10988,vacation,yes,south
1351,lisa campbell,32,95166,42974,home,yes,south
1352,jennifer sandoval,52,97404,35052,car,yes,south
1353,robert jackson,46,128817,48154,home,no,south
1354,xavier powell,63,125133,5421,education,yes,south
1355,emily riley,63,100391,63149,business,yes,south
1356,joshua rodriguez,33,73698,72467,home,yes,south
1357,alexander martin,64,70379,74561,vacation,yes,south
1358,alexis thompson,58,115196,44584,business,no,south
1359,david phillips,49,122275,29176,business,yes,south
1360,teresa williams,39,28812,50540,medical,no,south
1361,jeffrey wright,55,42270,48305,home,yes,south
1362,grace mitchell,61,48978,40273,car,no,south
1363,sandra burke,47,36531,45369,vacation,no,south
1364,steven hunter,51,53783,47827,vacation,no,south
1365,stacy ortiz,23,85019,46930,medical,yes,south
1366,anthony hernandez,55,38236,69334,home,no,south
1367,willie ponce,44,142485,6462,vacation,yes,south
1368,john bailey,27,55093,53479,home,no,south
1369,gregory luna,55,94683,10449,education,no,south
1370,jeffery brown,41,43515,61038,car,yes,south
1371,micheal bryant,21,118806,63760,education,no,south
1372,helen morgan,64,27759,48190,business,yes,south
1373,jennifer davis,26,134274,33163,car,yes,south
1374,courtney ross,59,50316,51242,education,yes,south
1375,bill bowman,54,93412,35953,education,no,south
1376,timothy hall,38,70480,42799,car,no,south
1377,brian dean,45,38332,15288,home,no,south
1378,jacob huynh,35,100439,30473,business,no,south
1379,bradley wade,52,74207,30591,medical,no,south
1380,steven daniels,62,126666,31391,vacation,yes,south
1381,amber jarvis,38,68819,12877,medical,no,south
1382,bryce sweeney,51,83150,76127,medical,yes,south
1383,brandi jackson,49,142744,55550,business,no,south
1384,kimberly rodriguez,35,78902,13494,car,no,south
1385,darlene fuller,43,34198,3078,car,yes,south
1386,lisa phillips,58,128307,11977,car,yes,south
1387,isaiah casey,61,40732,35593,medical,yes,south
1388,aaron wheeler,31,131209,72754,home,no,south
1389,michelle mason,35,111023,74265,education,no,south
1390,bryan smith,43,80419,5723,medical,yes,south
1391,kim sherman,23,26781,12773,business,yes,south
1392,daniel fernandez,39,103948,52510,car,no,south
1393,vickie martin,21,75141,70301,education,yes,south
1394,dawn tran,44,122090,36572,car,yes,south
1395,shannon rhodes,31,86277,74185,car,yes,south
1396,brian mendoza,50,134660,41759,car,no,south
1397,madison mejia,31,81704,17539,vacation,no,south
1398,megan ochoa,59,56485,43593,home,no,south
1399,victor gonzalez,21,79351,48022,education,yes,south
1400,sara aguilar,32,143057,63765,medical,yes,south
1401,diana english,24,51654,36051,home,no,south
1402,stephanie douglas,45,58145,53730,vacation,no,south
1403,laura williams,28,76529,48242,business,yes,south
1404,austin jones,35,129349,69159,vacation,no,south
1405,tyler chang,63,71378,36312,business,yes,south
1406,roger mclaughlin,50,41665,10586,vacation,no,south
1407,brian mendoza,60,87475,64076,medical,no,south
1408,cory wright,52,103462,65399,education,no,south
1409,ashley hudson,64,109839,21131,medical,no,south
1410,kelly barnes,55,72802,18020,home,no,south
1411,robert morris,41,102892,77771,education,no,south
1412,kelly hill,51,64752,62523,business,yes,south
1413,scott osborne,56,61362,78043,education,yes,south
1414,karen white,47,75990,66477,education,yes,south
1415,carlos miller,64,72126,74244,education,no,south
1416,debbie robinson,28,103160,73067,medical,no,south
1417,latasha cummings,43,64338,66101,car,no,south
1418,jennifer jones,43,118004,34782,home,yes,south
1419,thomas phelps,62,121464,32904,education,no,south
1420,hannah smith,53,115326,69102,education,yes,south
1421,sarah smith,33,46114,38503,medical,no,south
1422,richard price,59,119630,79245,home,yes,south
1423,mary graham,55,27120,56200,home,yes,south
1424,steven avila,36,135289,65927,business,yes,south
1425,yolanda walters,32,126174,55050,home,no,south
1426,april nichols,51,25785,37232,home,yes,south
1427,maria lee,25,81925,67021,education,no,south
1428,william garcia,60,91473,45914,car,yes,south
1429,elizabeth crawford,64,133185,66856,education,yes,south
1430,roberta burns,45,54969,49798,vacation,no,south
1431,brian thomas,41,90236,51786,medical,yes,south
1432,lisa perez,23,118823,41382,home,yes,south
1433,robert zimmerman,30,132752,26473,car,no,south
1434,sara crawford,43,126416,35921,education,yes,south
1435,michelle richard,37,41297,32995,vacation,yes,south
1436,christopher reeves,62,47816,23450,business,yes,south
1437,deanna kramer,55,146386,52302,medical,yes,south
1438,kayla hopkins,45,130741,76673,vacation,yes,south
1439,robert miller,22,95070,18765,medical,yes,south
1440,daniel baker,47,34529,77806,vacation,no,south
1441,kathleen black,29,47013,69314,medical,yes,south
1442,joanne moses,24,55089,49390,education,yes,south
1443,matthew williams,46,31171,23633,car,no,south
1444,patrick moore,52,66229,56120,car,yes,south
1445,brandi choi,49,42874,43435,home,no,south
1446,christopher romero,42,63809,10357,car,yes,south
1447,amanda massey,33,84465,71089,business,yes,south
1448,jennifer franklin,43,84024,31820,vacation,yes,south
1449,tina kelly,51,46153,23487,medical,no,south
1450,james lane,61,129693,25188,education,no,south
1451,brendan johnson,56,53429,34310,medical,yes,south
1452,dana kane,60,82753,7564,medical,yes,south
1453,amanda mason,51,31641,23062,business,yes,south
1454,robin holt,35,67401,15415,vacation,no,south
1455,susan shaw,34,114075,72241,medical,no,south
1456,andrea parker,55,50367,12044,medical,yes,south
1457,christopher woodard md,44,46726,39950,business,no,south
1458,jeffrey trujillo,50,140047,23349,business,no,south
1459,gary nguyen,50,29677,40968,car,no,south
1460,brandi massey,47,30139,25717,vacation,no,south
1461,henry medina,60,82766,65263,medical,yes,south
1462,chelsea bean,34,49696,59917,vacation,no,south
1463,katie meyer,31,76372,41371,home,yes,south
1464,phillip bryant,64,111049,73010,home,yes,south
1465,sandra martinez,46,101693,11647,home,no,south
1466,laura nicholson,41,82414,17190,vacation,no,south
1467,kurt sanchez,29,37832,26191,business,no,south
1468,kelli walker,21,138413,40787,medical,no,south
1469,allison baker,64,136559,55510,car,no,south
1470,brett wright,26,126996,64885,medical,yes,south
1471,brianna brown,21,144318,37134,home,yes,south
1472,pamela miranda,42,98741,27900,vacation,yes,south
1473,lisa burke,33,30425,68702,education,yes,south
1474,jerry benjamin jr.,58,28900,60924,vacation,no,south
1475,juan fitzpatrick,61,102347,75886,home,no,south
1476,kevin rosales,60,98998,41463,vacation,no,south
1477,kendra sims,51,145580,47587,vacation,no,south
1478,samantha ferguson,35,128917,63197,vacation,yes,south
1479,jay howe,22,149463,60204,business,yes,south
1480,connor hood,51,54134,28748,medical,no,south
1481,justin lewis,46,107442,44731,business,yes,south
1482,diana johnson,22,27817,69463,vacation,yes,south
1483,jerry campbell,31,95486,79636,car,no,south
1484,brett vega,53,60607,33778,medical,no,south
1485,ann fletcher,38,137637,44565,medical,yes,south
1486,chad martin,41,114809,56246,medical,no,south
1487,ashley hayes,51,98027,50186,education,no,south
1488,zachary hobbs jr.,46,98550,50652,medical,no,south
1489,julia knapp md,50,32691,49558,education,yes,south
1490,anna hansen,59,90978,34244,medical,no,south
1491,susan hernandez,41,47778,28577,vacation,yes,south
1492,michelle mays,36,82154,68949,home,no,south
1493,john fox,27,121415,32386,car,no,south
1494,walter harvey,42,117195,66667,medical,no,south
1495,dylan taylor,27,73788,25312,business,yes,south
1496,alicia welch,22,118039,11718,home,yes,south
1497,samuel burton,57,34413,68536,business,no,south
1498,francis johnson,34,139113,20455,business,no,south
1499,christina howe,28,102177,50078,education,yes,south
1500,mario copeland,49,68400,18542,car,no,south
1501,michael patterson,64,54899,68237,business,yes,south
1502,jody lopez,27,137683,14770,home,no,south
1503,bradley munoz,58,117474,6577,car,yes,south
1504,brian durham,42,70463,37477,home,no,south
1505,ronald baker,64,25894,17322,business,yes,south
1506,william french,37,135398,41885,car,no,south
1507,michele mitchell,36,60021,60813,medical,no,south
1508,casey jones,53,120472,54442,business,no,south
1509,joan ortiz,59,121296,11528,business,no,south
1510,jason quinn,55,125314,76506,vacation,no,south
1511,monique reed,58,113777,20139,vacation,no,south
1512,danny stewart,52,71442,78447,education,yes,south
1513,samantha hill,23,144681,10212,home,no,south
1514,robert bowen,23,119302,37867,medical,no,south
1515,ronald ford,28,111555,67662,car,no,south
1516,laura wright,51,52791,50672,business,no,south
1517,kevin hayes,29,114728,63624,business,yes,south
1518,matthew rivera,25,130301,5993,medical,yes,south
1519,lisa liu,48,119716,14654,business,no,south
1520,andrew miles,35,68520,3246,home,no,south
1521,craig bowen,47,134342,59714,car,no,south
1522,amanda shelton,62,132541,47738,medical,no,south
1523,victoria kaiser,51,128137,42745,medical,no,south
1524,william west,60,54899,59658,vacation,no,south
1525,jessica harrell,38,72802,59247,education,yes,south
1526,marcus calderon,58,126238,18178,car,yes,south
1527,richard parker,24,148350,31906,medical,yes,south
1528,april garcia,41,103107,5689,business,yes,south
1529,paul lopez,62,25371,36355,vacation,no,south
1530,brandon paul,43,55193,70004,car,no,south
1531,peter gutierrez,42,85747,68768,home,yes,south
1532,stacy perez,21,105922,42653,medical,yes,south
1533,rhonda smith,45,130302,17232,home,no,south
1534,heather gomez,61,39464,19693,medical,yes,south
1535,brandy hawkins,48,108323,28519,business,yes,south
1536,bruce smith,57,111522,71284,education,no,south
1537,mr. david taylor,31,143634,46485,business,yes,south
1538,kayla jackson,42,74025,70136,home,no,south
1539,tracy williams,45,119187,72359,car,yes,south
1540,kelli smith,41,136710,32027,vacation,no,south
1541,craig graham,56,111593,67307,home,no,south
1542,darren holt,40,54872,40698,education,no,south
1543,shelby franklin,36,101248,8729,medical,yes,south
1544,ronald melton,48,89997,60143,vacation,yes,south
1545,joshua fisher,49,107927,48932,medical,yes,south
1546,tara anderson,46,118458,18066,home,yes,south
1547,paula martin,60,25667,21020,car,no,south
1548,david long,22,41325,65176,medical,yes,south
1549,paula gibbs,30,91982,70326,medical,no,south
1550,curtis walker,33,40890,71680,vacation,yes,south
1551,cynthia tapia,35,143654,42735,education,no,south
1552,mark garcia,29,51483,52307,vacation,no,south
1553,marissa porter,47,117479,26298,education,no,south
1554,michael johnson,28,117217,44893,car,yes,south
1555,melanie morgan,26,127672,45411,medical,yes,south
1556,sandra silva,56,63085,57315,business,no,south
1557,erica booth dvm,44,146934,23932,home,yes,south
1558,wayne williams,23,126333,41006,vacation,no,south
1559,kathryn buchanan,46,66000,59668,medical,yes,south
1560,charles long,56,38025,3939,home,yes,south
1561,amber rojas,41,145580,14651,vacation,yes,south
1562,richard valentine,33,54940,12285,medical,yes,south
1563,nichole robinson,31,146878,75626,education,no,south
1564,mr. reginald murphy,28,144492,56093,car,yes,south
1565,theresa fox,34,113299,30077,business,yes,south
1566,emily brown,53,49701,72898,vacation,yes,south
1567,david glass ii,22,107697,50834,education,no,south
1568,ashley anderson,21,66795,53613,car,no,south
